label,idx,prompt_text
0,355165,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Just to the south is the great Amphitheater, the oldest surviving in Italy, offering a fine view back over the town from its upper tiers.
Hypothesis: The great Amphitheater lies to the south and excellent views can be seen from its upper tiers.
 Answer: "
0,347676,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Exhibit 17 Key Sensitivity Analyses for the Clear Skies Act in 2010A
Hypothesis: Exhibit 17 contains key sensitive analyses for the clear skies act.
 Answer: "
0,68631,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The NAM says the attendance list shows that a third or more of the people present were women (including the NAM representative with whom I spoke).
Hypothesis: The NAM says that at least one-third of the people there were women.
 Answer: "
0,255127,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: On the mantle, an old iron urn holds cascading ivy and some fragrant winter honeysuckle.
Hypothesis: An iron urn hold ivy and honeysuckle.
 Answer: "
2,162244,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: and uh i have a few health food stores that i send it to i can buy the cookies in a larger quantity than they can so i can get a deal from the uh from the main from the supplier
Hypothesis: I don't know of any way to purchase the cookies for a better deal.
 Answer: "
2,159734,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: They play and talk in unison.
Hypothesis: They do not talk to each other.
 Answer: "
0,36688,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: For my sins.
Hypothesis: For my sins. 
 Answer: "
2,307455,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The Wannabes will do anything for the Jocks, and the Jocks exploit them mercilessly, forcing them to write briefing papers, answer mail, field phone calls, fetch dry cleaning, and play chauffeur.
Hypothesis: The Wannabes exploit the Jocks. 
 Answer: "
0,232425,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: We came to the cockpit, which was on fire.
Hypothesis: We got to the cockpit to see that it was on fire. 
 Answer: "
2,51953,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I refuse to go.""
Hypothesis: Okay, I am on my way, don't you worry child.
 Answer: "
0,332349,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In some cases, an entity may have other resources or obligations that were not specifically addressed in the stewardship standards, but that the entity believes may be material to the presentation of its stewardship information.
Hypothesis: The stewardship standards don't always give all the necessary resources.
 Answer: "
2,143388,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The small Chapel of St. Francis Xavier is dedicated to the 16th-century patron saint of missionaries, and has on display the elbow of the saint, along with the bones of numerous Japanese and Vietnamese martyrs.
Hypothesis: St. Francis Xavier is the patron saint of martyrs.
 Answer: "
2,259469,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Local tourist offices and the ones at Caen and Bayeux can direct you to other museums and to the 27 Allied and German military cemeteries in the region.
Hypothesis: Local tourist offices can direct you to the museums but not to the Allied and German military cemeteries.
 Answer: "
1,131295,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Its average annual growth rate dropped from 8.0 percent in 1987-90 to 0.3 percent in 1990-93 and further to negative 1.3 percent in 1993-97.
Hypothesis: average annual growth rate dropped for a number of reasons.
 Answer: "
1,233462,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Discos pulsate to both Latin and Euro-American rhythms.
Hypothesis: Latin and Euro-American rhythms are both present in discos and are a mix of different cultures.
 Answer: "
2,260276,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Changes of nationality have left Alsace with a distinctive dialect, architecture, cuisine, and local pride ' the best of both worlds.
Hypothesis: There is nothing special about Alsace. 
 Answer: "
2,196026,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: to the town of Sant Francesc Xavier, or San Francisco Javier.
Hypothesis: to the little town that is just north of Sant Francesc Xavier.
 Answer: "
0,142145,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Thereafter, receipts remain at 20.
Hypothesis: There were 20 receipts.
 Answer: "
1,17269,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The activities cited here would not be unusual, or even objectionable, if Gates imposed strict quality control standards upon them.
Hypothesis: Gates regrets being lax with quality control standards.
 Answer: "
1,207065,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The final reason for our Mother Nature obsession is politics.
Hypothesis: The real reason behind our Mother Nature obsession is the ""going green"" movement.
 Answer: "
0,337428,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Most of the latest increase -- $42 -- will go to the Lawyers Trust Fund of Illinois, which disburses monies to legal aid organizations that assist low- income residents in civil matters.
Hypothesis: The Lawyers Trust Fund of Illinois is going to receive the majority of the increase.
 Answer: "
0,281132,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I know that, senor .
Hypothesis: Señor, I already know that.
 Answer: "
1,285268,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In ancient times it was Canaan and Pilistia (coastal land of the Philistines), then Israel and Judea, before reverting to Palestine (the name ultimately derived from the Philistines).
Hypothesis: Judea's inhabitants have called it by hundreds of names throughout history
 Answer: "
1,323225,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The dust lay thick upon it, and festoons of cobwebs lay between it and the wall.
Hypothesis: It hadn't been touched in years so it was covered in dust.
 Answer: "
0,349494,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: and uh so gee you know this was nineteen seventy three and none of us had ever seen a soccer game so then so then we go out and watch it and she enjoys it and they play the fall season and spring season so she played two seasons in the first grade and
Hypothesis: None of us had ever watched a soccer game in 1973.
 Answer: "
2,7511,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: uh-huh that's right when we had our pool done i had them to leave some extra loam you know for my garden so i had i had a lot of loam out there to start with i just turned it all up and mixed it all up together with it
Hypothesis: I wish i would have had them leave some exra loam for my garden when I had the pool done, I forgot.
 Answer: "
2,130223,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i guess but we're going to try that and see how that works an experiment i'd like to try you know just try something new every year that i haven't tried before and
Hypothesis: I'm not interested in trying new things.
 Answer: "
2,270303,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Viewed simply, four specific discounts are now being offered.
Hypothesis: There is only one discount that can be offered.
 Answer: "
1,253155,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Too young for that.
Hypothesis: Too young to have those experiences already.
 Answer: "
2,22151,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: um-hum oh yeah he had some excellent military people
Hypothesis: None of his military people were really good.
 Answer: "
2,61551,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: oh does it really i didn't know that did um you've been working on it for three years
Hypothesis: You already told me that you've been working on it for 5 years.
 Answer: "
2,174730,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: because i know
Hypothesis: I don't know.
 Answer: "
2,158049,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Maybe members want to cast their own votes, but they still like to hear what their union says.
Hypothesis: Members don't want to vote for themselves, they want the union to do it for them. 
 Answer: "
2,369169,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise:  All of that was then.
Hypothesis: None of it was then.
 Answer: "
0,94222,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yes we uh uh i haven't missed a one since i've been eligible to vote
Hypothesis: Since I became eligible to vote, I've done it every time.
 Answer: "
0,171714,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I was in such a funk I had to think of something, said Tommy simply.
Hypothesis: Tommy had been in a funk earlier.
 Answer: "
2,277150,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: A few days later, the Times printed an op-ed criticizing the liberal media for ignoring the Davidson news conference.
Hypothesis: The Times printed an editorial saying the media was too conservative.
 Answer: "
1,124223,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah they can't do your um your drafting and your graphs and all of that
Hypothesis: They are great for audio, but not for graphics.
 Answer: "
1,191879,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The interim final rule contains information collections subject to review and approval by the Office of Management and Budget under the Paperwork Reduction Act.
Hypothesis: The completed version of the final rule might end up removing all relevant information collections.
 Answer: "
1,210293,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: One vision moved and one stood still but Jon soon came to understand it and use it.
Hypothesis: Jon used the vision for good and helped everyone in his town.
 Answer: "
2,325050,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Further hunting gave him a few bits of dust from the star bits and some of the junk that had gone into shaping the planets.
Hypothesis: There was a lack of junk around the planets.
 Answer: "
0,283834,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: And then Clint Eastwood's guys blast the hell out of the menswear department.
Hypothesis: Clint Eastwood trumped the menswear department.
 Answer: "
2,206320,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: With the shift of trade routes from land to sea, Petra's importance declined dramatically.
Hypothesis: When trade routes changed from over sea to land, Petra became a less important city.
 Answer: "
1,167714,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The concept of la dolce vita easily outlived its introduction in the early '60s, given today's widening proserity that has sustained and expanded the Italians' enviable propensity for the sweet life.
Hypothesis: The idea of the sweet life was invented by Italians.
 Answer: "
2,250046,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The editors of the Baffler , a little magazine of cultural criticism, have coined an extremely handy term to describe the spirit of stores like Restoration Hardware and Trader Joe' Commodify your dissent.
Hypothesis: The baffler have never coined any new terms. 
 Answer: "
2,248874,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: were they Pentecostal
Hypothesis: I'm sure they were Jehovah's Witnesses.
 Answer: "
2,125845,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Whether this is an effective avenue to lower costs and improve performance remains to be seen.
Hypothesis: Whether this is an ineffective avenue to higher costs and improve performance remains to be seen.
 Answer: "
1,389257,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: You son of a whore, whispered Adrin.
Hypothesis: You son of a whore, whispered Adrin to the bastard.
 Answer: "
1,127989,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah it's alright uh i haven't seen one down here i think where there was one in in Memphis when we was there
Hypothesis: I believe there was an Elvis impersonator in Memphis when we were there.
 Answer: "
0,154024,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: It works, maybe to a fault.
Hypothesis: It may work to some extent.
 Answer: "
0,345288,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Instead, they looked the other way.
Hypothesis: They chose to look in a different direction instead.
 Answer: "
1,262247,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Should America Save for its Old Age?
Hypothesis: Should the USA save jobs for the old people? 
 Answer: "
1,349296,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Rivas surveyed Anse none too amicably, his gaze going from man to horse and its gear, then back to the Texan once more.
Hypothesis: Rivas already hated Anse.
 Answer: "
1,196440,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Some of his more specific suggestions strike me as less than helpful.
Hypothesis: Some of his other suggestions are much more helpful to me.
 Answer: "
1,309459,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: But I did, my friend. 
Hypothesis: I told my friend that I did.
 Answer: "
0,257014,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: And when a pair of Allied soldiers, fresh from witnessing their buddies being blown to bits, shot several pleading Germans rather than take them prisoner, I didn't applaud the act, but I didn't feel much like grieving, either.
Hypothesis: I didn't clap about the situation, but I also wasn't saddened by it.
 Answer: "
2,13761,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In the following material, each of these standards is presented in a short, concise statement.
Hypothesis: It was all presented in short, rambling statements. 
 Answer: "
1,192028,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Consequently, these officers must have valid and documented assurances that the systems and key controls on which they rely for authorizing payments are working as intended and remain intact and effective over time.
Hypothesis: The officers must have donuts on their body at all times.
 Answer: "
2,63768,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Somethin' buggin' you, boy? Drew's war-trained muscles took over.
Hypothesis: Drew remained calm.
 Answer: "
0,361211,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In each of These combinations, the actual equipment associated with the ACI system is similar.
Hypothesis: In all of the combinations, the equipment associated with the ACI system is similar.
 Answer: "
2,221272,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Two of the Superior Court judges and the District Court judge would be in Clark County, with one Superior Court judge added in the joint district that serves Benton and Franklin counties and one each in Kittitas and Kitsap counties.
Hypothesis: There would be two new District Court judges in Clark County.
 Answer: "
0,6338,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i'm afraid to i'm afraid to even think about it
Hypothesis: I'm afraid to think about it.
 Answer: "
2,235600,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: They  1) be capable of being described in financial, economic, or quantitative terms; and 2) provide a plausible basis for concluding that the program has had or will have this intended effect.
Hypothesis: They will not be described in any way, shape, or form in a financial, economic, or quantitative effect, and they should not achieve the final goal as intended.
 Answer: "
0,316294,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Her hands crackled-
Hypothesis: Her hands made noise.
 Answer: "
1,21264,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: um so uh but uh you know the not a lot i could do about it
Hypothesis: I did everything I could.
 Answer: "
1,240158,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: put her outside and hey she's fine
Hypothesis: Just put her outside and let her calm down for awhile.
 Answer: "
2,226802,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I have a Pavlovian reaction to the pre-title black-white-and-red bit with Monty Norman's theme and the gun site roving over the latest 007 as he saunters to the center of the frame--I go, Kill 'em, Bond!
Hypothesis: I don't have any reaction at all to the Bond films, not even the intros.
 Answer: "
2,181212,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: sort of large yeah just a little bit little bit bigger than TI
Hypothesis: A lot smaller than IT.
 Answer: "
0,107448,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: No, indeed.
Hypothesis: No, for sure.
 Answer: "
1,180943,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The CIA report was revealed in the Washington Post in June 1998, but even subsequent Gerth pieces make no mention of it.
Hypothesis: The CIA report boosted the Washington Post's readership numbers.
 Answer: "
0,380844,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i'm that's my case also i've got a new born and and there's just no time
Hypothesis: I have a newborn, and there's just no time. 
 Answer: "
0,119210,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Yet few people are so warmly welcoming of strangers as the Japanese.
Hypothesis: Japanese people are very friendly towards strangers.
 Answer: "
0,36364,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: um-hum it i mean it's going to take a lot of hard work but um you need
Hypothesis: It requires a lot of hard work.
 Answer: "
0,217114,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: It's their sending!""  He reached for a brazier beside him, caught up the fire and plunged it deep into the bowl of water, screaming something.
Hypothesis: The sending belongs to them!
 Answer: "
1,190506,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah  i i guess i've just about run out of
Hypothesis: I've just about run out of ideas.
 Answer: "
2,347874,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Punditus Interruptus II, The  One moment McLaughlin Group host John McLaughlin is asking Pat Buchanan to stop baiting Eleanor Clift.
Hypothesis: McLaughlin was not concerned about the baiting of Clift.
 Answer: "
2,159582,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: By the end of the book, Shulman has bumped up against the edges of her life, but she doesn't yearn to escape it, exactly.
Hypothesis: Shulman lives happily ever after at the end of the book.
 Answer: "
1,76219,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: oh really so they have no i didn't realize they had no state tax in Texas
Hypothesis: I wasn't aware that Texans didnt' pay income tax.
 Answer: "
1,58470,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In reference to David Franklin's Trials of Socrates, which is subtitled, It's worse than sexist.
Hypothesis: The subtitles in Trials of Socrates demonstrate sexism.
 Answer: "
0,190767,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: That was Pa right enough.
Hypothesis: That described Pa to a tee.
 Answer: "
0,142249,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: A huge arch (torii) spanning the main road marks the approach to the Heian Shrine.
Hypothesis: The approach to the Heian Shrine is marked by an arch.
 Answer: "
1,385900,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The work progressed too slowly, and the dark-haired assistant additionally distracted their attention by her visibly non-existent bra.
Hypothesis: Before the assistant had arrived, the work was already moving slower than they were comfortable with.
 Answer: "
0,268094,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: it is i mean i'm one of those forty million Americans running around with no health insurance at the moment
Hypothesis: There are forty million Americans without health insurance and I am one of them.
 Answer: "
0,164027,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The path was now running along the side of the cliff, parallel to the sea.
Hypothesis: The path was situated parallel to the sea.
 Answer: "
0,111,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: right right well it's it's a beautiful city and but the problem is like first example when i was young they they took me to Las Vegas and that was the most boring place on earth
Hypothesis: I think Las Vegas is the most boring place I know.
 Answer: "
0,277654,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Overwhelmed with relief, I turned to disappear.
Hypothesis: I left once I felt better. 
 Answer: "
1,230912,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: When do we want it?
Hypothesis: We want it now! 
 Answer: "
0,153597,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: 'Sure thing, Jasie,' she said.
Hypothesis: She gave an affirmative to Jasie.
 Answer: "
1,220977,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: When I came through the hall again a few minutes later, it was gone."" This statement might, or might not, be true, but it did not seem to me to improve matters much for Inglethorp. 
Hypothesis: Inglethorp was not impressed with that statement.
 Answer: "
1,314548,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In addition to the superb buildings, there are several important museums and galleries to visit, and the banks of the Grand Canal provide leafy, shaded walks.
Hypothesis: All the galleries are all closed in the winter.
 Answer: "
1,142854,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: well uh i've noticed some changes over the past uh thirty years
Hypothesis: I've seen a lot of changes since he took over thirty years ago. 
 Answer: "
2,155311,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Behind the chateau, crosethe Pont Sainte-Madeleine over the Ill and stroll along the quai des Bateliers, past the remnants of old Strasbourg, to the 14th-century Place du Corbeau near the bridge of the same name.
Hypothesis: The Place du Corbeau is located across the city from the bridge that bears the same name.
 Answer: "
0,265095,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In a type-1 worksharing situation, the mailer or competitor would sort the mail in essentially the same way that the postal service would sort the mail.
Hypothesis: The mailer would be more efficient than the postal service in a type-1 worksharing situation.
 Answer: "
0,285347,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: They renewed inquiries.
Hypothesis: They asked again.
 Answer: "
2,124006,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: so you think like CIA influence and our money over there
Hypothesis: So you think the NASA influence here is big?
 Answer: "
2,255882,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: he was supposed to pitch an exhibition in Mexico against Fernando Valenzuela
Hypothesis: He was not signed up for pitching in Mexico.
 Answer: "
2,91289,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: you know today's young people are short-term pleasure oriented and everything has to be an immediate reward and it has to be fun
Hypothesis: Young people today realize not everything can be fun. 
 Answer: "
0,366866,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: And I feel an urgent need for self-expression… .
Hypothesis: I believe I quickly need to express myself...
 Answer: "
1,391264,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: This is said to give the doctor-investors an incentive not only to cut corners (the traditional HMO complaint) but also to send poor patients to doctors outside the company while referring rich patients to doctors affiliated with the company.
Hypothesis: They might have sent poor patients to doctors outside of the company, but they also got chips and a drink.
 Answer: "
2,370401,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Coffee has a bitter taste of its own which would probably cover the taste of strychnine.""
Hypothesis: Coffee was very bitter, unlike strychnine.
 Answer: "
1,385802,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i do know a couple good shade tree mechanics and i call them once in a while for advice and once in a while for advice and once in a while they'll come over and say oh this is how you do it you know and i try to learn
Hypothesis: I get great advice from some mechanics I know.
 Answer: "
0,259123,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: She made the sounds again, and it rose reluctantly, curling up at the front, like a crazy toboggan.
Hypothesis: She made strange sounds and it rose reluctantly again.
 Answer: "
0,301204,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: so it's good for emergencies
Hypothesis: therefore it's beneficial in crises
 Answer: "
2,240542,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: next to me or behind me, uttered in an undertone with a note of awe.
Hypothesis: He was far from me.
 Answer: "
2,234060,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Fed up, Mr. Davol agreed to wander, inhabiting the offices of vacationing staffers.
Hypothesis: Mr. Davol would not enter any of the offices of the vacationing staffers.
 Answer: "
0,33473,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Figure 3: Data Reliability Assessment Process
Hypothesis: In figure: 3 you will read about data reliability assessment process. 
 Answer: "
2,94848,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Fascinating details such as Bonnie Prince Charlie's traveling canteen of cutlery, along with his sword and targe (a small bag), bring history to life.
Hypothesis: The Prince never traveled with anything on him.
 Answer: "
2,123633,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Most of the guided tours commence at the Magnesian Gate and head downhill along the main street.
Hypothesis: The majority of the guided tours end at the Magnesian Gate.
 Answer: "
0,209336,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The story begins 3.4 billion years ago with displays of fossils and rock, marking the geological changes that forged the landscape.
Hypothesis: There are fossils that are 3.4 billion years old.
 Answer: "
1,15279,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: She had not feared Whittington, but this woman was different.
Hypothesis: She feared this woman but knew that she could beat her.
 Answer: "
1,205990,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: He clutched Poirot by the arm, and sank his voice to a whisper: ""Just tell me this, Mr. Poirot, it isn't, it isn't strychnine, is it?"" I hardly heard what Poirot replied. 
Hypothesis: He wanted to make sure that someone thought about strychnine.
 Answer: "
0,49336,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: What do I need to do?'
Hypothesis: What is necessary for me to do?
 Answer: "
1,82456,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Knowledge is a violent, bright, hot thing, but you would never know that watching Moyers, says Laurence Jarvik, author of  Behind the Screen and a Moyers critic.
Hypothesis: Laurence Jarvik is well known for Behind the Screen.
 Answer: "
2,148767,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The conversation that she had overheard, although interesting in that it proved beyond doubt the complicity of both Rita and Boris, threw very little light on the present preoccupations.
Hypothesis: Rita and Boris had never spoken to each other and had no involvement with each other. 
 Answer: "
1,372852,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: uh is ridiculous for people just taken off the street to understand and really should have some better way where people who understand both the circumstances and the complex issues involved
Hypothesis: Rather than snatching people of the street, there should be counselling centers they can go to.
 Answer: "
0,252442,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: um-hum well my degree was in fourth through seventh grade but i taught junior high
Hypothesis: I got a degree for teaching forth through seventh grade.
 Answer: "
2,98483,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The critics are not amused.
Hypothesis: The critics are rolling over in tears because it's so funny.
 Answer: "
2,293868,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Farther south, the thick groves of palm trees lining the coast at Miyazaki serve as a reminder of its position on the edge of the tropics.
Hypothesis: Miyazaki isnt a popular tourist destination.
 Answer: "
